IndicatorType,CountryName,MarketName,CurrencyCode,Date,Value,SourceOfTheData
Official,Syrian Arab Republic,,SYP,11/01/2010,45.45,Trading Economics
Official,Syrian Arab Republic,,SYP,12/01/2010,45.45,Trading Economics
Official,Syrian Arab Republic,,SYP,13/01/2010,45.4,Trading Economics
Official,Syrian Arab Republic,,SYP,14/01/2010,45.4,Trading Economics
Official,Syrian Arab Republic,,SYP,15/01/2010,45.4,Trading Economics
Official,Syrian Arab Republic,,SYP,18/01/2010,45.45,Trading Economics
Official,Syrian Arab Republic,,SYP,19/01/2010,45.5,Trading Economics
Official,Syrian Arab Republic,,SYP,20/01/2010,45.6,Trading Economics
Official,Syrian Arab Republic,,SYP,21/01/2010,45.7,Trading Economics
Official,Syrian Arab Republic,,SYP,22/01/2010,45.7,Trading Economics
Official,Syrian Arab Republic,,SYP,25/01/2010,45.65,Trading Economics
Official,Syrian Arab Republic,,SYP,26/01/2010,45.65,Trading Economics
Official,Syrian Arab Republic,,SYP,27/01/2010,45.7,Trading Economics
Official,Syrian Arab Republic,,SYP,28/01/2010,45.75,Trading Economics
Official,Syrian Arab Republic,,SYP,29/01/2010,45.75,Trading Economics
Official,Syrian Arab Republic,,SYP,01/02/2010,45.75,Trading Economics
Official,Syrian Arab Republic,,SYP,02/02/2010,45.85,Trading Economics
Official,Syrian Arab Republic,,SYP,03/02/2010,45.75,Trading Economics
Official,Syrian Arab Republic,,SYP,04/02/2010,45.8,Trading Economics
Official,Syrian Arab Republic,,SYP,05/02/2010,45.8,Trading Economics
Official,Syrian Arab Republic,,SYP,08/02/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,09/02/2010,45.85,Trading Economics
Official,Syrian Arab Republic,,SYP,10/02/2010,45.85,Trading Economics
Official,Syrian Arab Republic,,SYP,11/02/2010,45.85,Trading Economics
Official,Syrian Arab Republic,,SYP,12/02/2010,45.85,Trading Economics
Official,Syrian Arab Republic,,SYP,15/02/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,16/02/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,17/02/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,18/02/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,19/02/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,22/02/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,23/02/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,24/02/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,25/02/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,26/02/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,01/03/2010,45.85,Trading Economics
Official,Syrian Arab Republic,,SYP,02/03/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,03/03/2010,45.85,Trading Economics
Official,Syrian Arab Republic,,SYP,04/03/2010,45.85,Trading Economics
Official,Syrian Arab Republic,,SYP,05/03/2010,45.85,Trading Economics
Official,Syrian Arab Republic,,SYP,08/03/2010,45.85,Trading Economics
Official,Syrian Arab Republic,,SYP,09/03/2010,45.85,Trading Economics
Official,Syrian Arab Republic,,SYP,10/03/2010,45.85,Trading Economics
Official,Syrian Arab Republic,,SYP,11/03/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,12/03/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,15/03/2010,45.7,Trading Economics
Official,Syrian Arab Republic,,SYP,16/03/2010,45.75,Trading Economics
Official,Syrian Arab Republic,,SYP,17/03/2010,45.65,Trading Economics
Official,Syrian Arab Republic,,SYP,18/03/2010,45.72,Trading Economics
Official,Syrian Arab Republic,,SYP,19/03/2010,45.72,Trading Economics
Official,Syrian Arab Republic,,SYP,22/03/2010,45.85,Trading Economics
Official,Syrian Arab Republic,,SYP,23/03/2010,45.85,Trading Economics
Official,Syrian Arab Republic,,SYP,24/03/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,25/03/2010,45.95,Trading Economics
Official,Syrian Arab Republic,,SYP,26/03/2010,46.05,Trading Economics
Official,Syrian Arab Republic,,SYP,29/03/2010,45.85,Trading Economics
Official,Syrian Arab Republic,,SYP,30/03/2010,45.85,Trading Economics
Official,Syrian Arab Republic,,SYP,31/03/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,01/04/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,02/04/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,05/04/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,06/04/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,07/04/2010,46.05,Trading Economics
Official,Syrian Arab Republic,,SYP,08/04/2010,46.05,Trading Economics
Official,Syrian Arab Republic,,SYP,09/04/2010,45.95,Trading Economics
Official,Syrian Arab Republic,,SYP,12/04/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,13/04/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,14/04/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,15/04/2010,45.85,Trading Economics
Official,Syrian Arab Republic,,SYP,16/04/2010,45.85,Trading Economics
Official,Syrian Arab Republic,,SYP,19/04/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,20/04/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,21/04/2010,45.95,Trading Economics
Official,Syrian Arab Republic,,SYP,22/04/2010,46,Trading Economics
Official,Syrian Arab Republic,,SYP,23/04/2010,46,Trading Economics
Official,Syrian Arab Republic,,SYP,26/04/2010,46.05,Trading Economics
Official,Syrian Arab Republic,,SYP,27/04/2010,46.1,Trading Economics
Official,Syrian Arab Republic,,SYP,28/04/2010,46.3,Trading Economics
Official,Syrian Arab Republic,,SYP,29/04/2010,46.2,Trading Economics
Official,Syrian Arab Republic,,SYP,30/04/2010,46.2,Trading Economics
Official,Syrian Arab Republic,,SYP,03/05/2010,46.15,Trading Economics
Official,Syrian Arab Republic,,SYP,04/05/2010,46.2,Trading Economics
Official,Syrian Arab Republic,,SYP,05/05/2010,46.4,Trading Economics
Official,Syrian Arab Republic,,SYP,06/05/2010,46.4,Trading Economics
Official,Syrian Arab Republic,,SYP,07/05/2010,46.4,Trading Economics
Official,Syrian Arab Republic,,SYP,10/05/2010,46.45,Trading Economics
Official,Syrian Arab Republic,,SYP,11/05/2010,46.55,Trading Economics
Official,Syrian Arab Republic,,SYP,12/05/2010,46.6,Trading Economics
Official,Syrian Arab Republic,,SYP,13/05/2010,46.65,Trading Economics
Official,Syrian Arab Republic,,SYP,14/05/2010,46.65,Trading Economics
Official,Syrian Arab Republic,,SYP,17/05/2010,46.9,Trading Economics
Official,Syrian Arab Republic,,SYP,18/05/2010,46.9,Trading Economics
Official,Syrian Arab Republic,,SYP,19/05/2010,46.9,Trading Economics
Official,Syrian Arab Republic,,SYP,20/05/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,21/05/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,24/05/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,25/05/2010,46.9,Trading Economics
Official,Syrian Arab Republic,,SYP,26/05/2010,46.9,Trading Economics
Official,Syrian Arab Republic,,SYP,27/05/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,28/05/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,31/05/2010,46.9,Trading Economics
Official,Syrian Arab Republic,,SYP,01/06/2010,46.9,Trading Economics
Official,Syrian Arab Republic,,SYP,02/06/2010,46.95,Trading Economics
Official,Syrian Arab Republic,,SYP,04/06/2010,46.95,Trading Economics
Official,Syrian Arab Republic,,SYP,07/06/2010,47.1,Trading Economics
Official,Syrian Arab Republic,,SYP,08/06/2010,47.1,Trading Economics
Official,Syrian Arab Republic,,SYP,09/06/2010,47.1,Trading Economics
Official,Syrian Arab Republic,,SYP,10/06/2010,47.05,Trading Economics
Official,Syrian Arab Republic,,SYP,11/06/2010,47.05,Trading Economics
Official,Syrian Arab Republic,,SYP,14/06/2010,46.95,Trading Economics
Official,Syrian Arab Republic,,SYP,15/06/2010,46.95,Trading Economics
Official,Syrian Arab Republic,,SYP,16/06/2010,46.9,Trading Economics
Official,Syrian Arab Republic,,SYP,17/06/2010,46.9,Trading Economics
Official,Syrian Arab Republic,,SYP,18/06/2010,46.9,Trading Economics
Official,Syrian Arab Republic,,SYP,21/06/2010,46.9,Trading Economics
Official,Syrian Arab Republic,,SYP,22/06/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,23/06/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,24/06/2010,46.95,Trading Economics
Official,Syrian Arab Republic,,SYP,25/06/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,28/06/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,29/06/2010,46.9,Trading Economics
Official,Syrian Arab Republic,,SYP,30/06/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,01/07/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,02/07/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,05/07/2010,46.75,Trading Economics
Official,Syrian Arab Republic,,SYP,06/07/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,07/07/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,08/07/2010,46.65,Trading Economics
Official,Syrian Arab Republic,,SYP,09/07/2010,46.65,Trading Economics
Official,Syrian Arab Republic,,SYP,12/07/2010,46.65,Trading Economics
Official,Syrian Arab Republic,,SYP,13/07/2010,46.7,Trading Economics
Official,Syrian Arab Republic,,SYP,14/07/2010,46.6,Trading Economics
Official,Syrian Arab Republic,,SYP,15/07/2010,46.6,Trading Economics
Official,Syrian Arab Republic,,SYP,16/07/2010,46.6,Trading Economics
Official,Syrian Arab Republic,,SYP,19/07/2010,46.65,Trading Economics
Official,Syrian Arab Republic,,SYP,20/07/2010,46.65,Trading Economics
Official,Syrian Arab Republic,,SYP,21/07/2010,46.7,Trading Economics
Official,Syrian Arab Republic,,SYP,22/07/2010,46.65,Trading Economics
Official,Syrian Arab Republic,,SYP,23/07/2010,46.65,Trading Economics
Official,Syrian Arab Republic,,SYP,26/07/2010,46.6,Trading Economics
Official,Syrian Arab Republic,,SYP,27/07/2010,46.55,Trading Economics
Official,Syrian Arab Republic,,SYP,28/07/2010,46.5,Trading Economics
Official,Syrian Arab Republic,,SYP,29/07/2010,46.55,Trading Economics
Official,Syrian Arab Republic,,SYP,30/07/2010,46.55,Trading Economics
Official,Syrian Arab Republic,,SYP,02/08/2010,46.55,Trading Economics
Official,Syrian Arab Republic,,SYP,03/08/2010,46.5,Trading Economics
Official,Syrian Arab Republic,,SYP,04/08/2010,46.5,Trading Economics
Official,Syrian Arab Republic,,SYP,05/08/2010,46.55,Trading Economics
Official,Syrian Arab Republic,,SYP,06/08/2010,46.55,Trading Economics
Official,Syrian Arab Republic,,SYP,09/08/2010,46.55,Trading Economics
Official,Syrian Arab Republic,,SYP,10/08/2010,46.65,Trading Economics
Official,Syrian Arab Republic,,SYP,11/08/2010,46.7,Trading Economics
Official,Syrian Arab Republic,,SYP,12/08/2010,46.7,Trading Economics
Official,Syrian Arab Republic,,SYP,13/08/2010,46.7,Trading Economics
Official,Syrian Arab Republic,,SYP,16/08/2010,46.9,Trading Economics
Official,Syrian Arab Republic,,SYP,17/08/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,18/08/2010,46.75,Trading Economics
Official,Syrian Arab Republic,,SYP,19/08/2010,46.9,Trading Economics
Official,Syrian Arab Republic,,SYP,20/08/2010,46.9,Trading Economics
Official,Syrian Arab Republic,,SYP,23/08/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,24/08/2010,46.95,Trading Economics
Official,Syrian Arab Republic,,SYP,25/08/2010,46.9,Trading Economics
Official,Syrian Arab Republic,,SYP,26/08/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,27/08/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,30/08/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,31/08/2010,46.9,Trading Economics
Official,Syrian Arab Republic,,SYP,01/09/2010,46.9,Trading Economics
Official,Syrian Arab Republic,,SYP,02/09/2010,46.7,Trading Economics
Official,Syrian Arab Republic,,SYP,03/09/2010,46.7,Trading Economics
Official,Syrian Arab Republic,,SYP,06/09/2010,46.55,Trading Economics
Official,Syrian Arab Republic,,SYP,07/09/2010,46.6,Trading Economics
Official,Syrian Arab Republic,,SYP,08/09/2010,46.6,Trading Economics
Official,Syrian Arab Republic,,SYP,09/09/2010,46.6,Trading Economics
Official,Syrian Arab Republic,,SYP,10/09/2010,46.6,Trading Economics
Official,Syrian Arab Republic,,SYP,13/09/2010,46.6,Trading Economics
Official,Syrian Arab Republic,,SYP,14/09/2010,46.55,Trading Economics
Official,Syrian Arab Republic,,SYP,15/09/2010,46.5,Trading Economics
Official,Syrian Arab Republic,,SYP,16/09/2010,46.45,Trading Economics
Official,Syrian Arab Republic,,SYP,17/09/2010,46.45,Trading Economics
Official,Syrian Arab Republic,,SYP,20/09/2010,46.45,Trading Economics
Official,Syrian Arab Republic,,SYP,21/09/2010,46.45,Trading Economics
Official,Syrian Arab Republic,,SYP,22/09/2010,46.25,Trading Economics
Official,Syrian Arab Republic,,SYP,23/09/2010,46.2,Trading Economics
Official,Syrian Arab Republic,,SYP,24/09/2010,46.2,Trading Economics
Official,Syrian Arab Republic,,SYP,27/09/2010,46.2,Trading Economics
Official,Syrian Arab Republic,,SYP,28/09/2010,46.25,Trading Economics
Official,Syrian Arab Republic,,SYP,29/09/2010,46.2,Trading Economics
Official,Syrian Arab Republic,,SYP,30/09/2010,46.2,Trading Economics
Official,Syrian Arab Republic,,SYP,01/10/2010,46.2,Trading Economics
Official,Syrian Arab Republic,,SYP,04/10/2010,46,Trading Economics
Official,Syrian Arab Republic,,SYP,05/10/2010,46,Trading Economics
Official,Syrian Arab Republic,,SYP,06/10/2010,46,Trading Economics
Official,Syrian Arab Republic,,SYP,07/10/2010,46,Trading Economics
Official,Syrian Arab Republic,,SYP,08/10/2010,46,Trading Economics
Official,Syrian Arab Republic,,SYP,11/10/2010,45.95,Trading Economics
Official,Syrian Arab Republic,,SYP,12/10/2010,46.1,Trading Economics
Official,Syrian Arab Republic,,SYP,13/10/2010,46.02,Trading Economics
Official,Syrian Arab Republic,,SYP,14/10/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,15/10/2010,45.9,Trading Economics
Official,Syrian Arab Republic,,SYP,18/10/2010,46.1,Trading Economics
Official,Syrian Arab Republic,,SYP,19/10/2010,46.16,Trading Economics
Official,Syrian Arab Republic,,SYP,20/10/2010,46.32,Trading Economics
Official,Syrian Arab Republic,,SYP,21/10/2010,46.12,Trading Economics
Official,Syrian Arab Republic,,SYP,22/10/2010,46.11,Trading Economics
Official,Syrian Arab Republic,,SYP,25/10/2010,46.07,Trading Economics
Official,Syrian Arab Republic,,SYP,26/10/2010,46.17,Trading Economics
Official,Syrian Arab Republic,,SYP,27/10/2010,46.4,Trading Economics
Official,Syrian Arab Republic,,SYP,28/10/2010,46.3,Trading Economics
Official,Syrian Arab Republic,,SYP,29/10/2010,46.3,Trading Economics
Official,Syrian Arab Republic,,SYP,01/11/2010,46.17,Trading Economics
Official,Syrian Arab Republic,,SYP,02/11/2010,46.17,Trading Economics
Official,Syrian Arab Republic,,SYP,03/11/2010,46.17,Trading Economics
Official,Syrian Arab Republic,,SYP,04/11/2010,45.85,Trading Economics
Official,Syrian Arab Republic,,SYP,05/11/2010,45.85,Trading Economics
Official,Syrian Arab Republic,,SYP,08/11/2010,46.17,Trading Economics
Official,Syrian Arab Republic,,SYP,09/11/2010,46.25,Trading Economics
Official,Syrian Arab Republic,,SYP,10/11/2010,46.37,Trading Economics
Official,Syrian Arab Republic,,SYP,11/11/2010,46.35,Trading Economics
Official,Syrian Arab Republic,,SYP,12/11/2010,46.35,Trading Economics
Official,Syrian Arab Republic,,SYP,15/11/2010,46.35,Trading Economics
Official,Syrian Arab Republic,,SYP,16/11/2010,46.3,Trading Economics
Official,Syrian Arab Republic,,SYP,17/11/2010,46.3,Trading Economics
Official,Syrian Arab Republic,,SYP,18/11/2010,46.3,Trading Economics
Official,Syrian Arab Republic,,SYP,19/11/2010,46.3,Trading Economics
Official,Syrian Arab Republic,,SYP,22/11/2010,46.3,Trading Economics
Official,Syrian Arab Republic,,SYP,23/11/2010,46.4,Trading Economics
Official,Syrian Arab Republic,,SYP,24/11/2010,46.4,Trading Economics
Official,Syrian Arab Republic,,SYP,25/11/2010,46.45,Trading Economics
Official,Syrian Arab Republic,,SYP,26/11/2010,46.45,Trading Economics
Official,Syrian Arab Republic,,SYP,29/11/2010,46.6,Trading Economics
Official,Syrian Arab Republic,,SYP,30/11/2010,46.8,Trading Economics
Official,Syrian Arab Republic,,SYP,01/12/2010,46.8,Trading Economics
Official,Syrian Arab Republic,,SYP,02/12/2010,46.8,Trading Economics
Official,Syrian Arab Republic,,SYP,03/12/2010,46.8,Trading Economics
Official,Syrian Arab Republic,,SYP,06/12/2010,46.65,Trading Economics
Official,Syrian Arab Republic,,SYP,07/12/2010,46.65,Trading Economics
Official,Syrian Arab Republic,,SYP,08/12/2010,46.65,Trading Economics
Official,Syrian Arab Republic,,SYP,09/12/2010,46.6,Trading Economics
Official,Syrian Arab Republic,,SYP,10/12/2010,46.6,Trading Economics
Official,Syrian Arab Republic,,SYP,13/12/2010,46.65,Trading Economics
Official,Syrian Arab Republic,,SYP,14/12/2010,46.5,Trading Economics
Official,Syrian Arab Republic,,SYP,15/12/2010,46.65,Trading Economics
Official,Syrian Arab Republic,,SYP,16/12/2010,46.7,Trading Economics
Official,Syrian Arab Republic,,SYP,17/12/2010,46.7,Trading Economics
Official,Syrian Arab Republic,,SYP,20/12/2010,46.78,Trading Economics
Official,Syrian Arab Republic,,SYP,21/12/2010,46.78,Trading Economics
Official,Syrian Arab Republic,,SYP,22/12/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,23/12/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,24/12/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,27/12/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,28/12/2010,46.8,Trading Economics
Official,Syrian Arab Republic,,SYP,29/12/2010,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,30/12/2010,46.8,Trading Economics
Official,Syrian Arab Republic,,SYP,31/12/2010,46.8,Trading Economics
Official,Syrian Arab Republic,,SYP,03/01/2011,46.75,Trading Economics
Official,Syrian Arab Republic,,SYP,04/01/2011,46.7,Trading Economics
Official,Syrian Arab Republic,,SYP,05/01/2011,46.75,Trading Economics
Official,Syrian Arab Republic,,SYP,06/01/2011,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,07/01/2011,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,10/01/2011,46.85,Trading Economics
Official,Syrian Arab Republic,,SYP,11/01/2011,47.02,Trading Economics
Official,Syrian Arab Republic,,SYP,12/01/2011,46.9,Trading Economics
Official,Syrian Arab Republic,,SYP,13/01/2011,47.02,Trading Economics
Official,Syrian Arab Republic,,SYP,14/01/2011,47,Trading Economics
Official,Syrian Arab Republic,,SYP,17/01/2011,46.75,Trading Economics
Official,Syrian Arab Republic,,SYP,18/01/2011,46.7,Trading Economics
Official,Syrian Arab Republic,,SYP,19/01/2011,46.6,Trading Economics
